CustomerID,Recency,Frequency,Monetary
15641,106,119,1887.2000000000005
15643,192,33,664.0000000000002
15644,167,238,812.9999999999998
15645,19,52,612.0099999999998
15646,158,35,447.63999999999993
15648,205,25,657.3499999999999
15649,337,2,816.0
15651,37,32,646.3000000000001
15652,92,21,337.74
15653,93,6,877.4399999999999
15654,10,21,922.5300000000002
15655,244,34,560.67
15656,46,47,748.5000000000001
15657,23,1,30.0
15658,191,48,1024.0999999999997
15659,44,11,306.45000000000005
15660,26,90,1600.86
15661,318,5,309.8
15663,107,9,138.14000000000001
15664,51,17,386.43
15665,169,116,2242.0100000000007
15667,40,13,301.32000000000005
15668,218,1,76.32000000000001
15669,41,33,684.34
15670,297,12,173.05
15671,19,78,2657.1300000000006
15673,89,155,2881.0200000000013
15674,74,114,2446.6
15675,82,21,323.69
15676,19,202,3435.7599999999998
15677,50,33,657.23
15678,53,12,352.70000000000005
15679,25,110,781.2799999999999
15680,10,78,1333.6800000000003
15681,26,53,1426.1599999999999
15683,118,10,193.75
15687,9,166,2993.099999999999
15689,120,9,254.1
15690,5,19,239.76000000000002
15691,253,2,136.8
15692,29,12,191.04000000000002
15694,1,78,6479.399999999998
15695,267,22,409.9800000000001
15696,34,171,2736.4600000000005
15699,18,18,309.6499999999999
15700,173,86,696.6799999999996
15701,3,237,1542.14
15703,265,5,211.5
15704,141,117,2293.6199999999994
15705,202,6,143.10000000000002
15706,64,55,1060.56
15707,36,214,945.5799999999999
15708,41,288,3364.2399999999984
15709,284,6,133.25
15712,10,53,1072.3600000000001
15713,144,19,356.7
15714,12,35,330.8799999999998
15716,146,118,1118.8100000000004
15717,235,7,150.3
15719,33,937,5045.609999999998
15720,25,128,598.7300000000001
15721,12,91,507.0799999999998
15722,36,69,2222.56
15723,365,41,203.1
15724,202,11,218.25
15725,16,32,415.2500000000001
15727,17,302,5178.960000000001
15729,213,5,85.0
15730,66,70,1120.8800000000003
15732,213,14,294.11999999999995
15733,283,10,162.3
15734,115,26,1339.45
15737,15,72,1205.12
15738,19,173,4812.419999999996
15739,67,8,449.12000000000006
15740,50,9,154.88000000000002
15743,17,88,784.4600000000004
15744,78,3,34.8
15745,20,62,1094.59
15746,135,28,196.87999999999997
15747,13,93,974.0399999999995
15748,41,21,149.30999999999995
15749,236,10,44534.3
15750,3,293,2465.479999999999
15752,40,411,2637.3800000000024
15753,305,1,79.2
15754,52,28,458.57
15755,11,141,2364.2500000000023
15756,62,192,532.9599999999995
15757,66,45,714.4200000000001
15758,25,9,205.25
15759,219,7,253.04000000000002
15762,66,37,583.75
15763,32,61,1086.9200000000003
15764,89,180,3279.9700000000003
15766,65,11,315.05999999999995
15768,116,27,621.83
15769,8,130,56252.72000000001
15773,6,10,635.6800000000001
15774,69,25,270.8
15775,246,7,104.9
15776,134,18,241.62000000000003
15777,242,21,1047.1100000000001
15780,184,29,475.28000000000003
15781,26,20,345.4600000000001
15782,10,43,2614.7400000000007
15783,11,14,246.3
15785,33,83,2328.9700000000003
15786,47,267,4932.2000000000035
15787,27,206,948.0500000000001
15789,359,25,351.3
15790,11,35,220.84999999999997
15791,44,75,1612.6900000000003
15793,15,12,965.6099999999999
15795,150,42,610.0100000000001
15796,2,133,2711.5599999999995
15797,114,8,2207.4
15799,76,98,884.1400000000002
15800,108,119,699.0800000000002
15801,47,64,1063.9499999999998
15802,143,1,451.42
15803,52,8,415.82
15804,1,262,4206.389999999997
15805,24,301,5528.479999999997
15806,47,31,784.5799999999999
15807,51,48,903.9000000000001
15808,307,208,3734.970000000001
15809,37,35,515.7699999999999
15810,79,89,1391.9799999999998
15811,23,133,2218.6199999999994
15812,108,41,1801.14
15813,208,40,1303.9099999999999
15814,17,72,1945.3300000000004
15815,64,49,2100.6000000000004
15819,50,123,1905.45
15820,320,17,206.98000000000002
15821,45,62,570.96
15822,4,33,885.4699999999999
15823,373,1,15.0
15825,173,20,532.94
15826,57,68,1654.31
15827,74,115,1836.0900000000008
15829,100,51,636.14
15830,38,39,576.0
15831,59,68,801.7599999999999
15832,255,54,836.7899999999998
15834,71,273,2233.749999999999
15835,45,50,954.0899999999996
15836,51,10,137.37
15837,65,24,391.97999999999996
15838,12,167,33643.08
15839,34,62,1048.4900000000002
15840,59,27,355.56
15841,73,47,1224.0600000000004
15843,304,8,118.95
15844,47,11,130.74
15845,18,138,3711.7699999999995
15847,39,22,389.27
15850,20,97,238.85000000000002
15852,187,22,160.71
15853,52,30,110.80000000000001
15854,5,140,2974.6499999999974
15855,137,80,712.2399999999997
15856,5,645,16387.570000000003
15857,19,14,297.0
15858,16,191,1438.8500000000008
15860,41,142,977.2099999999992
15861,13,546,3165.360000000001
15862,9,147,832.88
15863,26,18,68.84
15864,23,20,1936.3200000000002
15865,41,40,895.1300000000002
15866,102,45,230.52999999999994
15867,6,461,3812.6399999999985
15869,278,15,149.64
15870,33,76,354.0899999999999
15872,15,128,360.9299999999999
15874,64,120,4405.879999999999
15877,2,129,493.28
15880,370,105,343.28
15881,313,29,501.39
15882,199,23,516.3599999999999
15883,3,49,396.47999999999996
15885,93,18,379.34999999999997
15886,61,12,181.09
15888,81,12,168.31
15889,157,93,446.8699999999998
15891,227,62,524.52
15894,254,41,263.54999999999995
15895,150,11,179.17
15897,195,24,222.05
15898,2,86,1388.8799999999999
15899,369,4,56.25
15900,24,51,351.1099999999999
15901,17,116,363.8799999999999
15903,10,74,5126.76
15904,9,30,164.67999999999998
15906,20,150,1567.6900000000014
15907,4,249,967.4499999999998
15909,174,7,191.93999999999997
15910,1,267,1232.1799999999996
15912,179,19,264.62
15916,17,155,1528.0900000000006
15917,248,12,123.10000000000001
15918,191,40,334.23
15919,20,143,639.89
15920,155,60,167.49999999999997
15921,173,25,336.03000000000003
15922,374,11,369.50000000000006
15923,373,21,127.08000000000003
15925,195,12,207.15
15930,68,21,426.63000000000017
15932,5,115,2495.870000000001
15933,22,74,1107.4600000000003
15935,240,12,416.8600000000001
15937,65,7,145.35
15938,113,18,404.58
15939,90,76,6115.009999999999
15940,312,1,35.8
15942,134,14,337.43999999999994
15944,277,6,325.1
15945,366,2,181.0
15947,83,29,1708.2400000000002
15948,9,60,955.2400000000001
15949,17,19,364.7199999999999
15950,32,98,1765.509999999999
15951,9,41,708.2200000000001
15952,34,91,806.5699999999998
15953,16,98,1659.3799999999999
15955,25,183,4416.260000000002
15957,32,42,428.88999999999993
15958,75,7,104.35
15963,20,28,470.7600000000001
15965,18,122,845.6399999999999
15967,24,84,418.8299999999999
15969,3,20,666.0999999999999
15970,304,11,314.1
15971,18,35,4199.85
15973,367,4,307.82
15974,40,176,3442.15
15975,85,24,371.01
15976,166,98,430.93999999999977
15977,18,65,1054.7299999999996
15978,78,49,1098.7800000000002
15980,89,43,2398.8599999999997
15981,25,97,3408.4799999999987
15983,23,113,1475.02
15984,3,270,2837.6700000000005
15985,124,37,1142.42
15986,31,14,168.12
15987,13,140,1451.2800000000004
15988,20,27,158.03000000000003
15990,45,52,792.11
15992,4,3,41.989999999999995
15993,9,552,2797.5699999999983
15994,55,35,427.07000000000005
15996,89,130,1060.6799999999994
15998,37,506,3089.969999999999
16000,3,9,12393.7
16003,30,103,2735.3700000000003
16005,13,218,615.389999999999
16006,212,8,101.39999999999999
16007,48,385,1701.939999999998
16008,24,33,478.7800000000001
16009,23,90,992.7099999999999
16010,246,86,407.49999999999994
16011,9,212,3362.7100000000023
16012,36,94,1415.2899999999997
16013,4,139,37130.6
16014,38,145,662.3799999999999
16015,4,182,705.3899999999996
16016,4,235,1508.7600000000014
16017,48,32,211.87999999999994
16018,40,28,408.90000000000003
16019,47,160,3786.239999999999
16020,17,46,851.0100000000001
16022,261,76,628.2800000000001
16023,47,101,719.81
16024,13,64,251.23999999999992
16025,30,28,439.66
16026,44,32,236.09000000000006
16027,92,16,934.62
16029,39,242,81024.84000000001
16030,310,29,331.24000000000007
16031,93,100,548.9399999999999
16033,6,1137,8816.399999999987
16034,197,22,437.69999999999993
16036,88,55,758.9199999999994
16037,270,39,855.0200000000001
16038,8,26,471.7799999999999
16040,66,65,1313.5500000000006
16041,31,6,3166.4
16042,23,71,1197.2700000000002
16043,38,39,773.9900000000004
16045,120,83,1340.7000000000003
16048,374,8,256.44000000000005
16049,41,312,1111.7899999999993
16050,174,10,137.9
16052,55,34,362.06000000000006
16053,33,84,1511.9499999999996
16054,146,70,783.8999999999999
16055,221,8,134.8
16056,46,68,664.85
16057,17,121,2263.12
16059,66,180,1459.8600000000008
16062,10,64,1153.6199999999992
16063,261,23,335.32000000000005
16065,366,74,372.0900000000001
16066,17,102,1521.8700000000001
16070,23,33,852.15
16071,45,21,326.24000000000007
16072,289,23,584.3199999999999
16073,298,1,122.39999999999999
16076,4,129,2234.729999999999
16078,284,1,79.2
16079,17,21,1352.0000000000002
16080,82,10,217.16000000000003
16081,57,227,2806.9000000000005
16083,101,31,1317.6200000000003
16084,300,38,436.17999999999995
16085,24,167,981.5099999999999
16086,60,39,1121.39
16091,155,18,315.06000000000006
16092,115,51,817.86
16093,107,1,17.0
16094,12,63,1078.2299999999998
16096,265,12,320.62
16097,241,10,185.05
16098,88,67,2005.6300000000003
16099,51,39,731.8999999999999
16101,71,76,1290.7
16102,43,57,1842.1400000000003
16103,8,48,1429.6399999999999
16104,62,29,302.36
16105,249,13,336.96
16106,66,6,108.38
16107,18,31,3204.16
16108,85,48,842.5
16109,219,18,611.88
16110,46,354,1337.4800000000016
16112,144,16,195.74
16113,184,30,161.38000000000002
16114,171,8,135.75000000000003
16115,10,284,1667.9700000000018
16116,212,34,612.7800000000001
16117,190,30,232.21
16119,9,16,423.36
16120,60,30,1309.14
16121,58,212,867.1099999999998
16122,74,38,684.42
16123,52,16,307.78
16124,318,11,249.0
16125,368,13,289.35
16126,30,117,6287.770000000002
16127,40,40,656.2500000000001
16128,18,89,1880.22
16131,52,78,3506.5400000000013
16133,4,338,14589.039999999997
16134,22,35,618.0900000000001
16135,263,21,517.5499999999998
16136,60,37,709.3800000000002
16139,19,31,635.41
16140,66,35,725.1800000000001
16141,89,30,620.4
16142,250,37,535.3400000000001
16143,4,117,2424.939999999999
16144,247,1,175.2
16145,9,224,3799.4899999999957
16146,158,29,734.1299999999999
16147,134,22,375.0
16148,297,1,76.32000000000001
16149,5,18,280.52000000000004
16150,43,117,2053.019999999999
16152,269,29,1829.04
16153,50,89,1824.2300000000002
16156,9,130,3122.0400000000013
16157,16,18,656.6899999999999
16159,282,14,348.2000000000001
16160,66,20,1025.4400000000005
16161,2,474,5575.559999999998
16162,253,2,37.4
16163,233,6,856.6000000000001
16164,18,34,822.4800000000001
16168,11,98,3787.600000000001
16169,9,85,1822.9700000000003
16170,51,125,1885.0499999999995
16171,60,3,73.2
16172,96,69,1140.21
16173,16,84,1418.3199999999993
16174,127,23,1009.5500000000001
16175,95,58,1037.5899999999997
16177,51,15,331.95
16178,139,8,197.90000000000003
16179,61,11,215.83
16180,101,162,10254.180000000002
16181,74,11,305.5400000000001
16182,73,28,6617.650000000001
16183,68,15,338.7100000000001
16184,65,45,1158.7900000000002
16185,17,31,529.41
16186,23,218,4006.9400000000032
16187,32,295,6911.439999999999
16188,45,67,981.8600000000001
16189,16,11,215.47999999999996
16190,41,6,215.08
16191,3,134,5180.52
16193,237,19,314.45
16198,76,15,400.681
16200,5,179,1080.6199999999992
16201,4,111,1863.4699999999993
16202,361,18,365.27000000000004
16203,59,35,592.9
16204,24,57,405.71000000000004
16205,31,98,761.38
16206,55,63,537.06
16207,26,19,394.38
16208,45,66,664.2600000000001
16209,89,46,2262.62
16210,2,123,21086.299999999996
16211,89,23,547.02
16212,20,41,690.34
16213,79,6,159.0
16214,171,44,1062.7499999999998
16215,81,14,242.35000000000002
16216,268,37,914.9300000000002
16217,236,15,304.25
16218,30,84,3084.6800000000017
16221,37,97,864.86
16222,319,137,846.7200000000007
16224,58,96,1295.3000000000004
16225,45,134,1096.32
16226,204,8,255.11999999999998
16227,226,6,314.22
16229,88,47,1010.5999999999999
16230,190,35,542.03
16232,44,37,990.8799999999998
16233,72,22,536.68
16235,41,46,867.3099999999996
16236,79,20,432.19999999999993
16239,57,19,414.2
16240,25,135,3718.800000000001
16241,10,662,2607.8700000000067
16242,9,294,3603.210000000001
16243,34,51,409.09999999999974
16244,212,91,1522.7499999999998
16245,24,90,1413.660000000001
16247,171,16,114.56
16248,62,7,152.94
16249,53,69,1800.0700000000006
16250,262,24,389.44000000000005
16253,67,123,3683.8599999999983
16255,17,270,2619.91
16256,267,13,752.4300000000002
16257,177,2,46.95
16258,46,135,5203.51
16260,51,18,1035.45
16261,18,124,746.8299999999999
16265,10,258,5447.000000000003
16266,74,61,861.8899999999998
16268,72,45,667.6499999999999
16270,354,54,1141.2399999999996
16271,3,133,1429.2399999999998
16272,117,25,411.7000000000001
16274,374,67,357.94999999999993
16275,197,33,559.8699999999999
16276,177,6,810.6000000000001
16278,101,23,566.3799999999999
16279,22,107,1509.5800000000004
16281,73,17,2062.06
16282,340,11,168.3
16283,6,166,1570.8099999999993
16284,32,109,823.9699999999996
16287,170,8,142.5
16292,122,17,302.25
16293,22,118,2248.9900000000002
16295,10,79,1328.5500000000004
16297,269,20,301.90000000000003
16298,23,27,598.1999999999998
16302,127,11,233.22
16303,26,162,5360.63
16305,139,22,361.2199999999999
16306,214,41,632.2700000000001
16308,38,4,2560.0
16309,107,42,706.5700000000002
16311,18,37,616.26
16313,4,16,274.15000000000003
16315,331,14,226.37
16316,65,151,2938.9100000000008
16317,120,69,1341.6499999999999
16318,36,19,328.15
16319,218,3,404.40000000000003
16322,2,37,326.74999999999994
16323,197,1,207.50000000000003
16324,129,118,428.6799999999998
16325,47,18,594.24
16326,6,319,3110.9600000000046
16327,15,319,3844.22
16330,18,39,251.91
16332,29,153,1593.2000000000003
16333,8,45,26626.8
16337,37,10,151.05
16338,158,11,214.80000000000004
16339,285,20,109.95000000000002
16340,108,153,549.0699999999998
16341,25,77,1971.8700000000003
16342,76,15,322.41
16343,17,47,370.47999999999996
16344,159,2,101.10000000000001
16345,45,38,575.4100000000001
16347,12,92,887.6500000000001
16348,33,235,1469.4500000000005
16349,291,9,53.5
16350,22,57,1116.4699999999996
16351,333,8,153.9
16352,18,28,494.44000000000005
16353,4,94,6675.709999999997
16354,64,39,395.79999999999995
16356,198,31,211.76999999999998
16357,34,34,658.88
16358,2,109,2027.499999999999
16359,8,66,1750.9199999999994
16360,5,662,3512.5299999999997
16361,10,106,896.6600000000001
16362,33,81,734.7699999999996
16363,54,5,109.36000000000001
16364,12,53,707.0399999999997
16365,18,51,1540.4200000000005
16366,19,18,327.3
16367,38,130,804.4899999999994
16368,3,76,497.42999999999984
16369,19,118,1553.66
16370,83,228,1320.5600000000004
16372,34,97,367.92999999999984
16374,67,111,473.0299999999997
16376,9,125,987.0100000000007
16377,268,5,676.2
16378,248,23,362.95000000000005
16379,5,108,2157.400000000001
16380,62,32,1780.5900000000001
16383,75,102,668.3599999999996
16384,90,33,584.4999999999999
16385,61,59,555.8899999999999
16386,29,88,317.20000000000016
16387,323,4,94.36
16389,54,34,1382.07
16392,270,45,221.19000000000005
16393,3,330,3046.2100000000014
16394,57,83,1555.3400000000006
16395,61,210,1486.9000000000003
16398,155,82,1705.8000000000004
16399,20,73,408.57
16400,95,29,303.93
16401,2,186,4098.319999999999
16402,265,60,299.59999999999997
16403,313,10,177.5
16404,71,23,443.0500000000001
16405,303,5,167.25
16406,19,62,163.07
16407,13,172,2126.9300000000017
16409,37,232,2028.8800000000017
16411,20,45,214.64999999999998
16412,54,35,151.83
16413,57,31,262.20000000000005
16414,22,7,126.25
16415,45,54,210.34999999999985
16416,27,71,1051.3999999999999
16418,45,102,675.2700000000002
16419,113,51,972.2299999999999
16422,18,369,34684.400000000016
16423,25,18,346.12
16424,192,5,133.56
16425,303,21,302.69999999999993
16426,3,372,1908.2500000000002
16427,264,9,241.06
16429,107,2,284.55
16430,58,6,300.85
16431,214,83,642.81
16432,65,8,287.4
16433,29,17,184.26000000000002
16434,30,109,1522.2500000000005
16438,6,132,798.3499999999997
16440,8,282,3640.669999999999
16441,68,24,381.2
16442,2,174,616.79
16444,47,84,654.6700000000003
16445,34,63,230.51000000000002
16446,1,3,168472.5
16447,136,36,259.0099999999998
16448,199,20,188.89
16449,198,40,707.6899999999998
16450,150,11,311.92
16451,88,14,266.97
16454,45,2,6.9
16455,64,99,1841.1800000000005
16456,100,111,2158.3700000000003
16457,219,9,208.36
16458,3,202,3482.7400000000002
16460,29,135,814.7199999999996
16461,178,33,151.42
16462,74,3,136.0
16463,22,82,1422.4
16464,20,236,1314.6800000000003
16466,34,148,1603.4600000000007
16468,75,2,74.9
16469,24,182,650.4300000000004
16470,52,170,762.39
16471,275,13,223.95
16473,165,18,316.11
16474,8,360,1871.5000000000025
16475,89,28,544.3
16477,64,146,2494.4600000000005
16478,26,17,331.0
16479,11,35,300.83
16480,76,53,769.2899999999995
16482,16,18,220.61999999999998
16483,193,19,139.35000000000002
16484,174,25,404.30000000000007
16485,78,42,363.65
16488,34,29,498.79999999999995
16491,47,39,731.5
16493,80,56,1351.6300000000003
16494,297,50,826.5299999999999
16495,4,97,684.4100000000003
16496,9,95,1599.5200000000002
16497,50,136,2965.690000000001
16498,162,15,100.97000000000001
16499,361,19,365.45
16500,5,11,400.86
16503,107,84,1431.9300000000005
16504,26,86,484.37999999999977
16505,32,4,777.6
16506,20,3,90.30000000000001
16509,297,13,363.7
16510,373,13,248.10000000000002
16511,22,169,950.2599999999999
16513,5,35,874.5899999999999
16515,53,113,1627.1300000000006
16516,31,6,101.7
16517,278,17,162.70000000000005
16518,62,40,484.32000000000016
16519,26,13,215.08
16520,187,156,1046.5700000000004
16523,2,290,9418.470000000007
16525,3,183,13027.450000000008
16526,172,15,290.35999999999996
16527,82,14,228.06000000000003
16528,4,17,244.41
16529,191,30,455.25
16531,23,77,1244.5900000000001
16532,18,4,6748.8
16533,20,177,1095.5600000000006
16535,6,31,593.75
16536,111,55,548.97
16539,3,45,1388.81
16542,54,5,119.62
16545,165,3,339.3
16546,291,25,787.15
16549,11,981,4154.639999999994
16550,109,251,2298.9699999999984
16551,96,32,922.12
16552,243,17,379.72999999999996
16553,164,84,5719.819999999999
16554,43,52,837.1
16555,36,17,285.89
16556,67,207,3313.79
16557,25,11,281.84999999999997
16558,1,460,8338.490000000013
16560,27,56,841.4099999999997
16561,6,31,511.12000000000006
16563,54,19,1077.74
16565,365,3,173.7
16566,16,18,614.66
16567,195,35,865.5999999999999
16569,4,5,124.2
16570,16,126,3738.4000000000005
16571,27,87,1421.6900000000003
16572,128,57,1009.5999999999999
16573,85,42,663.6099999999998
16574,72,28,451.43999999999977
16581,183,9,105.84
16582,114,6,313.61999999999995
16583,374,14,233.45000000000002
16584,81,28,936.0799999999999
16586,249,8,463.95
16587,233,13,225.14999999999995
16589,72,33,459.2399999999999
16591,69,10,213.5
16592,5,216,4113.679999999999
16593,51,27,330.0299999999999
16594,76,53,181.08999999999997
16595,62,85,360.1600000000003
16596,16,12,250.15
16597,5,7,90.04000000000002
16598,286,10,145.05
16600,5,62,813.5200000000001
16601,41,31,244.79999999999995
16602,37,29,528.0799999999999
16603,75,34,482.47
16607,18,172,3347.7100000000014
16609,16,276,5493.460000000006
16610,220,6,75.66
16611,187,10,129.49
16612,33,66,1187.6599999999999
16613,71,30,618.59
16614,183,26,506.18999999999994
16616,16,33,500.42000000000013
16617,236,5,151.85000000000002
16618,32,96,2647.5900000000015
16619,264,14,226.21
16620,4,9,178.96000000000004
16621,52,29,813.4800000000002
16623,246,5,129.45
16624,81,48,810.5699999999999
16625,275,23,333.08000000000004
16626,1,179,4413.100000000002
16627,80,20,322.8
16628,30,117,2188.0499999999997
16629,74,64,417.72999999999985
16633,18,152,2883.1000000000004
16634,223,9,217.9
16637,33,69,1154.4700000000003
16638,23,94,1680.7199999999998
16639,32,50,1257.5099999999998
16641,106,12,231.10000000000002
16642,5,34,688.33
16643,246,27,487.51
16644,178,62,833.7799999999996
16647,170,14,214.06
16648,43,19,290.65999999999997
16650,72,24,518.4200000000001
16652,59,118,6773.970000000001
16653,17,69,1212.6600000000005
16654,142,29,601.2699999999999
16655,18,261,3794.519999999997
16656,23,73,8625.800000000001
16657,10,208,933.6199999999995
16658,369,8,123.24
16659,190,2,39.12
16660,17,16,1267.6499999999999
16665,363,9,135.4
16666,20,32,118.98
16667,69,53,570.1299999999998
16668,16,20,306.71999999999997
16669,24,160,1374.8700000000003
16670,17,252,4095.9000000000024
16671,29,6,1692.27
16672,3,114,8134.94
16674,55,98,319.61000000000007
16676,34,89,1592.12
16678,3,163,3109.990000000001
16679,367,3,129.75
16680,44,10,183.70000000000002
16681,73,44,1770.3400000000004
16682,5,30,1027.9999999999998
16684,5,277,66653.56
16685,62,62,324.24
16686,48,585,3062.8299999999986
16688,2,62,1260.8600000000001
16689,76,13,422.59999999999997
16690,73,12,225.57999999999996
16692,257,3,1276.0
16693,69,60,482.0099999999998
16696,136,10,657.9
16697,242,21,112.75000000000001
16698,227,5,1998.0
16700,9,308,5076.550000000002
16701,9,144,5398.300000000002
16705,1,270,14034.989999999989
16706,38,123,531.35
16708,46,27,656.6300000000001
16709,85,79,3029.870000000001
16710,20,402,2483.04
16711,4,22,1651.0299999999995
16712,10,447,3645.4299999999957
16713,19,624,6923.130000000008
16714,219,93,1161.5299999999993
16715,79,19,301.71999999999997
16716,267,2,901.2
16717,24,199,3858.379999999999
16718,370,45,623.7500000000002
16719,15,201,1790.4200000000008
16720,27,27,155.23999999999998
16721,263,37,292.46999999999997
16722,18,225,4730.81
16723,92,43,589.15
16725,303,151,781.0200000000003
16726,27,185,1382.0200000000013
16727,365,46,272.81999999999994
16728,47,269,1054.6699999999996
16729,39,660,7239.919999999984
16730,53,82,743.11
16732,32,28,603.7499999999998
16734,53,53,650.51
16735,79,125,2300.559999999999
16737,54,1,417.59999999999997
16738,298,1,3.75
16739,177,13,323.00000000000006
16742,47,1,464.9
16743,30,191,2238.0900000000006
16744,12,242,1304.7599999999993
16745,87,357,7194.300000000006
16746,5,449,6697.660000000009
16747,38,42,836.0600000000001
16748,18,69,1515.8999999999992
16750,45,95,623.93
16751,31,25,1764.7199999999998
16752,373,9,207.5
16753,59,34,223.92
16754,373,2,2002.4
16755,115,170,1496.8300000000004
16756,215,13,239.4
16757,319,7,106.83
16758,66,22,369.34
16759,8,42,789.79
16761,97,13,316.61999999999995
16762,20,89,1501.3799999999997
16763,199,23,611.8500000000001
16764,4,706,2799.250000000002
16765,295,1,34.0
16766,274,34,1145.6
16767,31,222,5580.599999999999
16768,48,54,478.08999999999986
16769,261,40,380.3899999999999
16770,58,145,770.1000000000006
16771,34,255,2246.8100000000013
16773,58,26,171.59
16774,68,48,661.5200000000001
16775,11,158,1695.660000000002
16776,61,76,388.2799999999999
16777,81,50,226.35000000000005
16778,75,16,245.94
16779,3,333,10629.719999999988
16780,101,60,425.18999999999994
16781,373,17,311.24999999999994
16782,11,190,2279.9
16784,20,3,107.6
16788,124,155,597.4799999999999
16789,9,5,80.8
16790,4,93,1545.6199999999997
16791,30,320,1721.7800000000022
16792,283,12,110.38000000000001
16793,58,16,243.83999999999997
16794,2,285,1222.7100000000012
16795,366,66,414.88000000000005
16796,90,18,305.62
16800,12,164,1201.4900000000002
16801,164,76,1619.7300000000002
16803,66,24,332.29999999999995
16804,24,60,536.99
16805,174,98,460.58999999999986
16806,104,103,801.4899999999996
16807,143,67,1121.59
16808,100,23,288.42
16809,24,149,914.69
16810,193,15,309.53999999999996
16811,5,28,547.0699999999999
16812,361,15,479.3500000000001
16813,9,449,1692.9799999999998
16814,15,324,6509.100000000003
16816,104,28,417.06000000000006
16817,3,86,1604.7500000000005
16818,11,188,3349.57
16820,96,26,497.61000000000007
16823,228,38,358.37999999999994
16824,16,26,460.64
16825,39,28,775.1800000000001
16826,52,22,341.70000000000005
16828,94,8,128.5
16829,157,11,197.22
16830,39,23,325.90999999999997
16832,185,12,199.15000000000003
16833,2,47,1106.5299999999997
16834,228,24,413.46000000000004
16835,129,10,180.85000000000002
16836,40,11,251.87
16837,32,165,3170.9800000000014
16838,198,25,588.8500000000001
16839,9,266,16594.34999999998
16841,37,116,1869.8200000000004
16842,101,63,1264.1899999999998
16843,43,378,10196.570000000007
16846,51,11,214.32000000000002
16847,44,12,193.44
16848,53,14,281.42
16849,187,8,124.57
16850,334,19,332.40999999999997
16851,5,20,342.45
16852,11,9,144.91
16855,24,19,328.4
16856,15,2,35.400000000000006
16858,369,10,375.69000000000005
16859,145,52,747.81
16861,60,6,173.76
16863,32,26,502.8
16866,141,11,207.73999999999998
16869,23,128,825.4199999999997
16871,23,137,2812.3399999999997
16872,78,7,680.02
16873,5,279,7123.619999999998
16875,68,112,2095.53
16877,13,159,853.7199999999998
16878,85,3,13.3
16880,31,178,1519.0800000000004
16881,67,1,432.0
16882,67,39,705.1199999999998
16883,188,38,276.72999999999996
16884,38,26,429.84
16885,16,101,471.50999999999965
16887,36,37,194.88
16889,195,135,1578.6700000000005
16891,2,203,809.7000000000002
16892,2,99,525.5399999999997
16893,367,45,145.93000000000004
16895,65,69,219.13999999999996
16897,300,37,289.7800000000001
16898,27,162,508.8099999999997
16899,8,125,1281.5599999999997
16900,17,79,887.1100000000005
16902,117,44,1706.88
16903,30,60,373.24
16904,5,710,3754.2699999999986
16905,6,208,3102.4300000000003
16906,82,93,579.7700000000002
16907,30,151,981.6500000000001
16909,73,18,379.14000000000004
16910,5,547,1510.060000000002
16912,29,101,2575.380000000001
16913,291,8,113.44000000000001
16914,37,38,208.45999999999995
16915,10,57,621.6800000000001
16916,24,143,576.2600000000003
16917,277,9,391.5200000000001
16918,50,128,1068.8199999999997
16919,157,327,2596.4499999999994
16921,62,60,169.79000000000005
16923,13,672,7247.60999999998
16924,22,83,846.7499999999998
16926,372,14,230.25000000000003
16927,116,6,543.0500000000001
16928,81,209,2847.599999999998
16929,4,77,1295.3900000000006
16930,27,54,380.55000000000007
16931,6,898,4604.2199999999875
16932,54,53,161.94
16933,2,44,563.2299999999998
16934,55,62,950.93
16936,26,57,262.68
16938,9,241,2736.3800000000015
16940,53,305,3049.880000000001
16942,13,281,1920.5900000000017
16943,212,33,816.7299999999999
16945,22,249,4345.500000000007
16947,236,21,406.48000000000013
16948,139,19,435.02
16949,4,60,1286.27
16950,57,42,1178.56
16951,135,86,1277.7500000000014
16952,110,16,167.61
16953,31,1,20.8
16954,1,54,2085.0800000000004
16955,185,25,518.67
16956,18,16,308.74
16957,240,16,416.64
16959,88,7,117.35000000000001
16960,39,101,507.04999999999995
16961,117,14,234.17
16963,188,7,110.55000000000001
16965,227,26,201.19
16966,9,28,2154.9700000000003
16967,190,21,319.0199999999999
16968,5,31,439.4300000000001
16969,40,42,650.4100000000002
16971,39,41,357.20999999999987
16976,268,2,251.51999999999998
16978,78,39,344.33
16979,4,89,1852.0000000000005
16980,256,87,1078.9600000000005
16982,61,22,384.06
16983,13,148,1931.2499999999998
16984,89,407,4481.349999999996
16985,18,120,5464.120000000001
16986,30,3,1873.2
16987,4,129,1625.0500000000004
16988,6,7,126.12
16989,8,12,1133.25
16990,219,1,179.0
16992,11,93,1614.31
16996,31,37,1456.96
16997,289,12,702.0
16998,150,4,295.0
16999,24,23,484.82000000000005
17001,1,169,3989.5700000000006
17002,86,49,1493.73
17004,47,44,1412.9399999999996
17006,5,44,781.7800000000001
17007,51,52,889.9300000000001
17010,19,11,195.36
17011,31,15,270.90000000000003
17014,9,74,586.3299999999998
17015,29,217,1842.5599999999995
17017,3,252,8694.26
17018,41,16,920.0999999999998
17019,12,234,1272.6100000000013
17022,32,7,71.0
17024,46,3,95.85
17025,61,9,357.77
